Title,Description,Author,Link,Image
"The (Extra Hot) Cannes Hot List: Nic Cage, Kristen Stewart and Paul Rudd Films to Heat up the Market","The Cannes Film Festival is bracing for what could be its most disruptive edition in decades, with freelance festival employees threatening strike action that could derail the opening night ceremony, and the entire French industry on tenterhooks ahead of an expected new wave of #MeToo allegations against some of the country’s biggest stars, including a […]","Scott Roxborough, Mia Galuppo",https://www.hollywoodreporter.com/movies/movie-news/cannes-film-market-hot-list-2024-nic-cage-1235895207/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Cannes24-FEA-Hotlist-WEB.jpg?w=450&h=253&crop=1
"Harvey Keitel, Dermot Mulroney, Richard Brake Board ‘Laws of Man’ Crime Thriller (Exclusive)","Harvey Keitel, Dermot Mulroney, Richard Brake and Jackson Rathbone are set to star in director Phil Blattenberger’s crime thriller Laws of Man, which will be shopped to buyers at the Cannes Film Festival. Keitel will play a mysterious hippie preacher in the film about two U.S. marshals on a dangerous mission to arrest Benjamin Bonney, […]",Etan Vlessing,https://www.hollywoodreporter.com/movies/movie-news/harvey-keitel-dermot-mulroney-laws-of-man-1235894500/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Harvey-Keitel-Dermot-Mulroney-Richard-Brake-Split-Getty-H-2024.jpg?w=450&h=253&crop=1
Third ‘Downton Abbey’ Movie Set With Paul Giamatti,"Downton Abbey is coming back to the big screen. Focus Features and Carnival Films are working on the latest Downton movie that will be written by Julian Fellowes, the scribe who created the acclaimed TV show that ran from 2010-15. Simon Curtis is returning to direct after helming 2022’s Downton Abbey: A New Era. Along […]",Mia Galuppo,https://www.hollywoodreporter.com/movies/movie-news/third-downton-abbey-movie-paul-giamatti-1235897224/,https://www.hollywoodreporter.com/wp-content/uploads/2021/12/4178_D054_01693-01700_RCC1636566336-H-2021.jpg?w=450&h=253&crop=1
"Cannes: American Pavilion Programming to Feature Demi Moore, Frederick Wiseman, Billy Zane and More","Demi Moore, documentarian Frederick Wiseman and Billy Zane are among the actors, filmmakers and other industry professionals who will be featured at The American Pavilion at the 2024 Cannes Film Festival. Moore, Wiseman and Zane will be featured in separate sessions of the “In Conversation” series, along with a group of five American Filmmakers competing […]",Kimberly Nordyke,https://www.hollywoodreporter.com/movies/movie-news/cannes-american-pavilion-programming-demi-moore-billy-zane-1235897141/,https://www.hollywoodreporter.com/wp-content/uploads/2024/04/GettyImages-1948408503-0d167d48834f4036ad90d8c6d7d98f03-H-2024.jpg?w=450&h=253&crop=1
"Mark Damon, Actor Turned Indie Film Exec and ‘Monster’ Producer, Dies at 91","Mark Damon, who starred in the Vincent Price horror classic House of Usher and spaghetti Westerns before revolutionizing the foreign sales and distribution film business and producing features including 9 1/2 Weeks, Monster and Lone Survivor, has died. He was 91.  Damon died Sunday of natural causes in Los Angeles, his daughter, Alexis Damon Ribaut, told […]",Mike Barnes,https://www.hollywoodreporter.com/movies/movie-news/mark-damon-dead-house-of-usher-monster-1235897145/,https://www.hollywoodreporter.com/wp-content/uploads/2021/07/MCDHOOF_EC276-H-2021.jpg?w=450&h=253&crop=1
"Ron Howard, Robert De Niro, John Carpenter and More Pay Tribute to Roger Corman: “Profound Loss to Cinema”","Hollywood spent the weekend paying tribute to Roger Corman, the independent filmmaking legend who died last Thursday at age 98. Corman, known during his time as the “King of the B’s,” was a beloved producer and director who helped boost careers for names such as Jack Nicholson, Ron Howard, Peter Bogdanovich, Martin Scorsese, Francis Ford Coppola, Jonathan Demme, Gale Anne Hurd and James Cameron. “He […]",Zoe G Phillips,https://www.hollywoodreporter.com/movies/movie-news/roger-corman-tributes-1235897043/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/RogerCormanGettyImages-1493815567.jpg?w=450&h=253&crop=1
Cannes Workers Turn Pre-Fest Meet into Strike Rally,"Cannes festival workers turned a pre-festival meet-and-greet event into a spontaneous strike rally on Sunday, applauding representatives from the Sous les écrans la dèche collective, a group that has called for a walkout by freelance workers to disrupt this year’s event. On Sunday, May 12, festival workers were invited to meet with management for a […]",Scott Roxborough,https://www.hollywoodreporter.com/movies/movie-news/cannes-workers-applaud-strike-1235896948/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/CannesGettyImages-2148261048.jpg?w=450&h=253&crop=1
"Susan Backlinie, the First Victim of the Shark in ‘Jaws,’ Dies at 77","Susan Backlinie, the stuntperson and actress who as a young skinny-dipper out for a nighttime swim off the coast of Amity Island became the shark’s first victim in Steven Spielberg’s Jaws, has died. She was 77. Backlinie died Saturday at her home in Ventura, California, her convention agent, Matthew Templeton, told The Daily Jaws website. […]",Mike Barnes,https://www.hollywoodreporter.com/movies/movie-news/susan-backlinie-dead-jaws-first-victim-1235896892/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/obit.jpeg?w=450&h=253&crop=1
"Roger Corman, Giant of Independent Filmmaking, Dies at 98","Roger Corman, the fabled “King of the B’s” producer and director who churned out low-budget genre films with breakneck speed and provided career boosts to young, untested talents like Jack Nicholson, Ron Howard, Peter Bogdanovich, Martin Scorsese, Francis Ford Coppola, Jonathan Demme, Gale Anne Hurd and James Cameron, has died. He was 98. The filmmaker, […]","Duane Byrge, Mike Barnes",https://www.hollywoodreporter.com/movies/movie-news/roger-corman-dead-independent-director-producer-king-of-the-b-1235896846/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/corman_template.jpeg?w=450&h=253&crop=1
"John Krasinski on Getting Bradley Cooper, George Clooney, Ryan Reynolds to Join ‘IF’: “Most Yeses of My Career”","Perhaps one of the most impressive aspects of John Krasinski’s upcoming film, IF, is the all-star voice cast he lined up for it. The multihyphenate stopped by The Tonight Show Starring Jimmy Fallon on Friday to discuss the project, and the late night host couldn’t help but ask about how the writer-director managed to get […]",Christy Piña,https://www.hollywoodreporter.com/movies/movie-news/john-krasinski-if-cast-ryan-reynolds-blake-lively-bradley-cooper-1235896661/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/John-Krasinki-Jimmy-Fallon-Publicity-H-2024.jpg?w=450&h=253&crop=1
"‘The Mummy’ at 25: Director on the Enduring Hit, Brendan Fraser’s Mishap and the Tom Cruise Reboot","The Mummy director is unwrapping his memories of the popular action film that starred Brendan Fraser and Rachel Weisz as it hits its 25th anniversary. Universal Pictures released the movie May 7, 1999, and it collected $409 million at the global box office ($767 million today) and spawned two sequels, along with the 2002 Dwayne […]",Ryan Gajewski,https://www.hollywoodreporter.com/movies/movie-news/the-mummy-director-stephen-sommers-brendan-fraser-interview-1235893764/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/MSDMUMM_EC014.jpg?w=450&h=253&crop=1
‘Star Wars’: Sigourney Weaver in Talks to Join ‘The Mandalorian & Grogu’,"Sci-fi legend Sigourney Weaver has gone up against face-hugging aliens and squared off against colonizers on lush green planets, but she has never faced stormtroopers and galactic bounty hunters. Until now. Weaver is in talks to join the cast of The Mandalorian & Grogu, the first Star Wars movie to go into production since 2019’s Star […]",Borys Kit,https://www.hollywoodreporter.com/movies/movie-news/star-wars-sigourney-weaver-mandalorian-and-grogu-1235896490/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/SigourneyGettyImages-2000835572.jpg?w=450&h=253&crop=1
’28 Years Later’ Set for 2025 Release Date from Sony,"The third installment of Danny Boyle’s 28 franchise is coming. 28 Years Later will release in summer 2025, Sony Pictures announced Friday. The film, directed by Boyle with a script by Alex Garland, will be a follow-up to 2002’s 28 Days Later and 2007’s 28 Weeks Later. When news of the film first made headlines […]",Zoe G Phillips,https://www.hollywoodreporter.com/movies/movie-news/28-years-later-2025-release-date-1235896469/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/28DaysMCDTWEI_FE010_cd5c4d.jpg?w=450&h=253&crop=1
‘The Fall Guy’ Writer Drew Pearce Talks That A-List Cameo and the ‘Mission: Impossible’ Death He Considered,"[This story contains spoilers for The Fall Guy.] After the many industry-wide challenges of the last four years, The Fall Guy screenwriter Drew Pearce just wanted to make a feel-good Friday night movie, and based on various metrics, the consensus among critics and audiences is that he and the rest of his collaborators succeeded. In […]",Brian Davids,https://www.hollywoodreporter.com/movies/movie-features/the-fall-guy-writer-drew-pearce-talks-that-final-cameo-1235896161/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Drew-Pearce-and-Ryan-Gosling-Fall-Guy-Still-Split-H-2024.jpg?w=450&h=253&crop=1
‘Godzilla x Kong’ Follow-Up Enlists ‘Shang Chi’ Scribe Dave Callaham to Write  (Exclusive),"Shang-Chi and the Legend of the Ten Rings screenwriter Dave Callaham is going from the Marvelverse to the Monsterverse. The scribe, known for his action acumen, has been tapped to pen the next installment of Legendary’s Godzilla/Kong monster movie series. The hiring comes in the wake of the box office success of Godzilla x Kong: […]",Borys Kit,https://www.hollywoodreporter.com/movies/movie-news/godzilla-x-kong-follow-dave-callaham-1235895879/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Dave-Callaham-and-Godzilla-x-Kong-Split-Getty-H-2024.jpg?w=450&h=253&crop=1
Jerry Seinfeld Wanted Chris Rock to Parody Will Smith Oscars Slap in ‘Unfrosted’,"Jerry Seinfeld wanted Chris Rock to parody Will Smith slapping him at the 2022 Oscars for his Netflix movie Unfrosted. While appearing on Dana Carvey and David Spade’s podcast Fly on the Wall this week, Seinfeld said he initially wanted to cast Rock in the role as the host of the Bowl & Spoon Awards, […]",Tatiana Tenreyro,https://www.hollywoodreporter.com/movies/movie-news/jerry-seinfeld-chris-rock-oscars-slap-unfrosted-1235895896/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Jerry-Seinfeld-and-Chris-Rock-Split-Getty-H-2024.jpg?w=450&h=253&crop=1
"Jeff Bridges, Dave Bautista to Star in Live-Action Monster Movie ‘Grendel’ from Jim Henson Company","Jeff Bridges is set to star as classic monster Grendel in a new live-action movie from the storied Jim Henson Company and director Robert D. Krzykowsk. Palisades Park Pictures is set to launch sales at Cannes for Grendel, which is billed as the “tale of the legendary monster at the heart of the Beowulf epic […]",Mia Galuppo,https://www.hollywoodreporter.com/movies/movie-news/jeff-bridges-dave-bautista-beowulf-grendel-movie-1235896022/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Jeff-Bridges-Dave-Bautista-Split-Getty-H-2024.jpg?w=450&h=253&crop=1
Kevin Daniels on What Tyler Perry Might Think of ‘Not Another Church Movie:’ “I Hope He Gets the Joke”,"When Kevin Daniels got a call from his agent’s mom that she’d pitched him for the lead role in a film she was producing, it didn’t take much for him to say “yes.” “We had a zoom meeting and we kind of laughed and told some jokes and they were like, ‘Hey, you want to […]",Brande Victorian,https://www.hollywoodreporter.com/movies/movie-features/not-another-church-movie-tyler-perry-1235894024/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Kevin-Daniels-as-MaDude-and-Taylor-Pherry-at-BBQ-Scene-Not-Another-Church-Movie-H-2024.jpg?w=450&h=253&crop=1
How ‘Putin’ Will Test Audience Appetite for AI,"Putin, a new political biopic being shopped to international distributors at next week’s Cannes film market, could test the waters for how much AI the film industry, and the audience, is prepared to accept. The drama from Polish director Besaleel, also known as Patryk Vega, recreates Russian leader Vladimir Putin using artificial intelligence that was […]",Scott Roxborough,https://www.hollywoodreporter.com/movies/movie-news/putin-biopic-ai-appetite-1235895731/,https://www.hollywoodreporter.com/wp-content/uploads/2023/10/Putin_AFM_still.jpeg?w=450&h=253&crop=1
Joel Edgerton on Failing ‘Guardians of the Galaxy’ Audition: “The World Is a Much Better Place”,"The Guardians of the Galaxy could’ve looked a little different. In an upcoming episode of The Playlist’s Bingeworthy podcast, Joel Edgerton revealed that he auditioned for the role of Star-Lord, which eventually went to Chris Pratt, in James Gunn’s Marvel Cinematic Universe franchise. “I, unlike Chris, didn’t quite sort of understand the tone of it […]",Christy Piña,https://www.hollywoodreporter.com/movies/movie-news/joel-edgerton-guardians-of-the-galaxy-audition-1235895853/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Joel-Edgerton-Chris-Pratt-Star-Lord-Split-Getty-Everett-H-2024.jpg?w=450&h=253&crop=1
